Date,Item,Qty,Amount,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Samosa,1.00,₹10.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Tea,3.00,₹30.00,,,,,
"December 7, 2022",Tea,3.00,₹30.00,,,,,
"December 7, 2022",Tea,1.00,₹10.00,,,,,
"December 7, 2022",Dry Fruit Faulda,1.00,₹115.00,,,,,
"December 7, 2022",Spicy Veg Burger,2.00,₹160.00,,,,,
"December 7, 2022",Panner Sandwhich,1.00,₹85.00,,,,,
"December 7, 2022",Samosa,2.00,₹20.00,,,,,
"December 7, 2022",French Fry,1.00,₹50.00,,,,,
"December 7, 2022",Tea,3.00,₹30.00,,,,,
"December 7, 2022",Spicy Veg Maggie,1.00,₹45.00,,,,,
"December 7, 2022",Chilli Chesse Ball,1.00,₹80.00,,,,,
"December 7, 2022",Veg Sandwhich,5.00,₹225.00,,,,,
"December 7, 2022",veg Burger,5.00,₹350.00,,,,,
"December 7, 2022",Pepsi,5.00,₹125.00,,,,,
"December 7, 2022",French Fry,2.00,₹100.00,,,,,
"December 7, 2022",Tea,1.00,₹10.00,,,,,
"December 7, 2022",Leamon Tea,2.00,₹30.00,,,,,
"December 7, 2022",Maggie,1.00,₹40.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",French Fry,1.00,₹50.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Samosa,4.00,₹40.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Chilli Chesse Ball,1.00,₹80.00,,,,,
"December 7, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 7, 2022",Tea,1.00,₹10.00,,,,,
"December 7, 2022",Samosa,2.00,₹20.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",Maggie,1.00,₹40.00,,,,,
"December 7, 2022",Black Current,1.00,₹70.00,,,,,
"December 7, 2022",Panner Sandwhich,1.00,₹85.00,,,,,
"December 7, 2022",Spicy Veg Maggie,1.00,₹45.00,,,,,
"December 7, 2022",veg Burger,2.00,₹140.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",Peri Peri Paneer Burger,1.00,₹85.00,,,,,
"December 7, 2022",Ginger Tea,5.00,₹100.00,,,,,
"December 7, 2022",Black Current,3.00,₹210.00,,,,,
"December 7, 2022",Maggie,1.00,₹40.00,,,,,
"December 7, 2022",Panner Sandwhich,1.00,₹85.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",veg Burger,1.00,₹70.00,,,,,
"December 7, 2022",veg Burger,1.00,₹70.00,,,,,
"December 7, 2022",French Fry,1.00,₹50.00,,,,,
"December 7, 2022",Black Current,1.00,₹70.00,,,,,
"December 7, 2022",Potato Cheese,1.00,₹55.00,,,,,
"December 7, 2022",Sweet Lime,1.00,₹40.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",Vanila Milk,2.00,₹60.00,,,,,
"December 7, 2022",French Fry,1.00,₹50.00,,,,,
"December 7, 2022",Tea,1.00,₹10.00,,,,,
"December 7, 2022",Samosa,3.00,₹30.00,,,,,
"December 7, 2022",veg Burger,1.00,₹70.00,,,,,
"December 7, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 7, 2022",Smilie,1.00,₹70.00,,,,,
"December 7, 2022",French Fry,1.00,₹50.00,,,,,
"December 7, 2022",Rose Milk,2.00,₹70.00,,,,,
"December 7, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 7, 2022",Tea,2.00,₹20.00,,,,,
"December 7, 2022",Samosa,4.00,₹40.00,,,,,
"December 7, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 7, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 7, 2022",Tea,5.00,₹50.00,,,,,
"December 7, 2022",Samosa,2.00,₹20.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",Samosa,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",coffee,1.00,₹20.00,,,,,
"December 8, 2022",Samosa,6.00,₹60.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,2.00,₹20.00,,,,,
"December 8, 2022",coffee,1.00,₹20.00,,,,,
"December 8, 2022",Tea,2.00,₹20.00,,,,,
"December 8, 2022",Samosa,6.00,₹60.00,,,,,
"December 8, 2022",Samosa,3.00,₹30.00,,,,,
"December 8, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 8, 2022",coffee,1.00,₹20.00,,,,,
"December 8, 2022",Tea,2.00,₹20.00,,,,,
"December 8, 2022",Samosa,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"December 8, 2022",Paneer Cheese,1.00,₹80.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Samosa,4.00,₹40.00,,,,,
"December 8, 2022",Samosa,2.00,₹20.00,,,,,
"December 8, 2022",Tea,2.00,₹20.00,,,,,
"December 8, 2022",Maggie,1.00,₹40.00,,,,,
"December 8, 2022",Tea,2.00,₹20.00,,,,,
"December 8, 2022",Egg Maggie,1.00,₹50.00,,,,,
"December 8, 2022",veg Burger,1.00,₹70.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",Spicy Veg Maggie,1.00,₹45.00,,,,,
"December 8, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 8, 2022",Tea,2.00,₹20.00,,,,,
"December 8, 2022",Samosa,3.00,₹30.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",French Fry,2.00,₹100.00,,,,,
"December 8, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 8, 2022",Samosa,2.00,₹20.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",Samosa,3.00,₹30.00,,,,,
"December 8, 2022",Chesse Corn Nuggets,1.00,₹70.00,,,,,
"December 8, 2022",veg Burger,1.00,₹70.00,,,,,
"December 8, 2022",Ginger Tea,2.00,₹40.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",Samosa,1.00,₹10.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",veg Burger,1.00,₹70.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",Crunchy Chicken,4.00,₹320.00,,,,,
"December 8, 2022",Samosa,3.00,₹30.00,,,,,
"December 8, 2022",Tea,3.00,₹30.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Black Current,2.00,₹140.00,,,,,
"December 8, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 8, 2022",Corn Cheese,1.00,₹70.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 8, 2022",veg Burger,4.00,₹280.00,,,,,
"December 8, 2022",coffee,1.00,₹20.00,,,,,
"December 8, 2022",Samosa,1.00,₹10.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",Tea,3.00,₹30.00,,,,,
"December 8, 2022",Tea,5.00,₹50.00,,,,,
"December 8, 2022",Samosa,1.00,₹10.00,,,,,
"December 8, 2022",French Fry,2.00,₹100.00,,,,,
"December 8, 2022",Veg Cheese balls,12.00,₹840.00,,,,,
"December 8, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 8, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 8, 2022",French Fry,1.00,₹50.00,,,,,
"December 8, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 8, 2022",Tea,1.00,₹10.00,,,,,
"December 8, 2022",coffee,1.00,₹20.00,,,,,
"December 8, 2022",Tea,3.00,₹30.00,,,,,
"December 8, 2022",Bread Omlet,4.00,₹160.00,,,,,
"December 8, 2022",Leamon Tea,3.00,₹45.00,,,,,
"December 8, 2022",Promogenrate Juice,1.00,₹60.00,,,,,
"December 8, 2022",Ginger Tea,2.00,₹40.00,,,,,
"December 8, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 8, 2022",french Fry,1.00,₹50.00,,,,,
"December 8, 2022",Egg Maggie,1.00,₹50.00,,,,,
"December 8, 2022",Leamon Tea,5.00,₹75.00,,,,,
"December 8, 2022",Peri Peri Chicken Fry,2.00,₹190.00,,,,,
"December 8, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 8, 2022",Ginger Tea,1.00,₹20.00,,,,,
"December 8, 2022",coffee,1.00,₹20.00,,,,,
"December 9, 2022",Tea,3.00,₹30.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Tea,3.00,₹30.00,,,,,
"December 9, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 9, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 9, 2022",coffee,2.00,₹40.00,,,,,
"December 9, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 9, 2022",Samosa,2.00,₹20.00,,,,,
"December 9, 2022",Tea,2.00,₹20.00,,,,,
"December 9, 2022",Chicken Maggie,1.00,₹80.00,,,,,
"December 9, 2022",French Fry,1.00,₹50.00,,,,,
"December 9, 2022",Smilie,1.00,₹70.00,,,,,
"December 9, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 9, 2022",Chicken Maggie,1.00,₹80.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 9, 2022",Samosa,1.00,₹10.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 9, 2022",Tea,2.00,₹20.00,,,,,
"December 9, 2022",Samosa,4.00,₹40.00,,,,,
"December 9, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 9, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 9, 2022",Samosa,3.00,₹30.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Samosa,3.00,₹30.00,,,,,
"December 9, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 9, 2022",Smilie,1.00,₹70.00,,,,,
"December 9, 2022",French Fry,1.00,₹50.00,,,,,
"December 9, 2022",Veg Cheese balls,2.00,₹140.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",coffee,6.00,₹120.00,,,,,
"December 9, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 9, 2022",french Fry,4.00,₹200.00,,,,,
"December 9, 2022",coffee,2.00,₹40.00,,,,,
"December 9, 2022",Samosa,4.00,₹40.00,,,,,
"December 9, 2022",Tea,2.00,₹20.00,,,,,
"December 9, 2022",Tea,1.00,₹10.00,,,,,
"December 9, 2022",Tea,4.00,₹40.00,,,,,
"December 10, 2022",Tea,2.00,₹20.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Tea,2.00,₹20.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Panner Cheese,1.00,₹85.00,,,,,
"December 10, 2022",Milk,4.00,₹80.00,,,,,
"December 10, 2022",Samosa,2.00,₹20.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Samosa,1.00,₹10.00,,,,,
"December 10, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 10, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 10, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 10, 2022",Tea,2.00,₹20.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Milk,1.00,₹20.00,,,,,
"December 10, 2022",Samosa,6.00,₹60.00,,,,,
"December 10, 2022",Tea,4.00,₹40.00,,,,,
"December 10, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",Choco Milk,1.00,₹30.00,,,,,
"December 10, 2022",Corn Cheese Balls,1.00,₹70.00,,,,,
"December 10, 2022",Samosa,1.00,₹10.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Samosa,1.00,₹10.00,,,,,
"December 10, 2022",Tea,4.00,₹40.00,,,,,
"December 10, 2022",coffee,3.00,₹60.00,,,,,
"December 10, 2022",Maggie,1.00,₹40.00,,,,,
"December 10, 2022",Tea,2.00,₹20.00,,,,,
"December 10, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 10, 2022",Crunchy Chicken,1.00,₹80.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",Badam Milk,2.00,₹60.00,,,,,
"December 10, 2022",Spicy Veg Burger,2.00,₹160.00,,,,,
"December 10, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 10, 2022",Apple Juice,2.00,₹120.00,,,,,
"December 10, 2022",French Fry,3.00,₹150.00,,,,,
"December 10, 2022",Samosa,1.00,₹10.00,,,,,
"December 10, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 10, 2022",coffee,2.00,₹40.00,,,,,
"December 10, 2022",Milk,1.00,₹20.00,,,,,
"December 10, 2022",Tea,3.00,₹30.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",Smilie,1.00,₹70.00,,,,,
"December 10, 2022",Spicy Chicken Burger,3.00,₹300.00,,,,,
"December 10, 2022",Lime Mint,1.00,₹60.00,,,,,
"December 10, 2022",Milk,2.00,₹40.00,,,,,
"December 10, 2022",Peri Peri Chicken Fry,2.00,₹190.00,,,,,
"December 10, 2022",Samosa,4.00,₹40.00,,,,,
"December 10, 2022",Tea,2.00,₹20.00,,,,,
"December 10, 2022",Samosa,2.00,₹20.00,,,,,
"December 10, 2022",Tea,2.00,₹20.00,,,,,
"December 10, 2022",Samosa,1.00,₹10.00,,,,,
"December 10, 2022",Samosa,3.00,₹30.00,,,,,
"December 10, 2022",Samosa,4.00,₹40.00,,,,,
"December 10, 2022",French Fry,2.00,₹100.00,,,,,
"December 10, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 10, 2022",Samosa,4.00,₹40.00,,,,,
"December 10, 2022",Veg Burger,2.00,₹140.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",coffee,2.00,₹40.00,,,,,
"December 10, 2022",Chessey Chicken ,1.00,₹110.00,,,,,
"December 10, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 10, 2022",Tea,4.00,₹40.00,,,,,
"December 10, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 10, 2022",Smilie,1.00,₹70.00,,,,,
"December 10, 2022",Black Current,2.00,₹140.00,,,,,
"December 10, 2022",Maggie,2.00,₹80.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 10, 2022",Veg Sandwhich,2.00,₹90.00,,,,,
"December 10, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 10, 2022",Peri Peri Chicken Fry,3.00,₹285.00,,,,,
"December 10, 2022",Veg Sandwhich,4.00,₹180.00,,,,,
"December 10, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 10, 2022",Tea,1.00,₹10.00,,,,,
"December 10, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 10, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 10, 2022",Tea,3.00,₹30.00,,,,,
"December 10, 2022",Veg Burger,1.00,₹70.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 10, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",Tea,3.00,₹30.00,,,,,
"December 11, 2022",Veg Sandwhich,3.00,₹135.00,,,,,
"December 11, 2022",Tea,2.00,₹20.00,,,,,
"December 11, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 11, 2022",coffee,1.00,₹20.00,,,,,
"December 11, 2022",Sweet Lime,2.00,₹80.00,,,,,
"December 11, 2022",Tea,3.00,₹30.00,,,,,
"December 11, 2022",Samosa,1.00,₹10.00,,,,,
"December 11, 2022",Chessey Veg Burger,2.00,₹260.00,,,,,
"December 11, 2022",Samosa,1.00,₹10.00,,,,,
"December 11, 2022",Tea,3.00,₹30.00,,,,,
"December 11, 2022",Milk,1.00,₹20.00,,,,,
"December 11, 2022",Samosa,4.00,₹40.00,,,,,
"December 11, 2022",Sweet Lime,2.00,₹80.00,,,,,
"December 11, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 11, 2022",Dry Fruit Faulda,1.00,₹115.00,,,,,
"December 11, 2022",Tea,1.00,₹10.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Bread Omlet,2.00,₹80.00,,,,,
"December 11, 2022",Veg Sandwhich,1.00,₹45.00,,,,,
"December 11, 2022",Leamon Tea,2.00,₹30.00,,,,,
"December 11, 2022",Samosa,1.00,₹10.00,,,,,
"December 11, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 11, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 11, 2022",coffee,1.00,₹20.00,,,,,
"December 11, 2022",French Fry,2.00,₹100.00,,,,,
"December 11, 2022",Tea,1.00,₹10.00,,,,,
"December 11, 2022",Samosa,2.00,₹20.00,,,,,
"December 11, 2022",Tea,2.00,₹20.00,,,,,
"December 11, 2022",Tea,2.00,₹20.00,,,,,
"December 11, 2022",Samosa,2.00,₹20.00,,,,,
"December 11, 2022",Choco Milk,1.00,₹30.00,,,,,
"December 11, 2022",Vanila Milk,1.00,₹30.00,,,,,
"December 11, 2022",coffee,1.00,₹20.00,,,,,
"December 11, 2022",Chicken Balls,1.00,₹80.00,,,,,
"December 11, 2022",Maggie,2.00,₹80.00,,,,,
"December 11, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 11, 2022",Leamon Soda,1.00,₹30.00,,,,,
"December 11, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",Ginger tea,1.00,₹20.00,,,,,
"December 11, 2022",Spicy Chicken Burger,2.00,₹200.00,,,,,
"December 11, 2022",Tea,1.00,₹10.00,,,,,
"December 11, 2022",Tea,1.00,₹10.00,,,,,
"December 11, 2022",Samosa,2.00,₹20.00,,,,,
"December 11, 2022",French Fry,2.00,₹100.00,,,,,
"December 11, 2022",Tea,2.00,₹20.00,,,,,
"December 11, 2022",coffee,1.00,₹20.00,,,,,
"December 11, 2022",Spicy Chicken Burger,2.00,₹200.00,,,,,
"December 11, 2022",lime mint,1.00,₹60.00,,,,,
"December 11, 2022",Black Current,1.00,₹70.00,,,,,
"December 11, 2022",coffee,1.00,₹20.00,,,,,
"December 11, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 11, 2022",Chicken Balls,1.00,₹80.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 11, 2022",Black Current,1.00,₹70.00,,,,,
"December 11, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 11, 2022",Smilie,1.00,₹70.00,,,,,
"December 11, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",Tea,2.00,₹20.00,,,,,
"December 11, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",coffee,2.00,₹40.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Leamon Tea,2.00,₹30.00,,,,,
"December 11, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 11, 2022",Samosa,1.00,₹10.00,,,,,
"December 11, 2022",Tea,1.00,₹10.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Promogenrate Juice,1.00,₹60.00,,,,,
"December 11, 2022",lime mint,2.00,₹120.00,,,,,
"December 11, 2022",Combo 181,1.00,₹181.00,,,,,
"December 11, 2022",Samosa,2.00,₹20.00,,,,,
"December 11, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 11, 2022",Chicken Balls,1.00,₹80.00,,,,,
"December 11, 2022",Maggie,1.00,₹40.00,,,,,
"December 11, 2022",French Fry,1.00,₹50.00,,,,,
"December 11, 2022",veg burger,1.00,₹70.00,,,,,
"December 11, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",Leamon Tea,1.00,₹15.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Samosa,1.00,₹10.00,,,,,
"December 12, 2022",Ginger Tea,2.00,₹40.00,,,,,
"December 12, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",French Fry,1.00,₹50.00,,,,,
"December 12, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 12, 2022",coffee,1.00,₹20.00,,,,,
"December 12, 2022",Sweet Lime,1.00,₹40.00,,,,,
"December 12, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 12, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",coffee,2.00,₹40.00,,,,,
"December 12, 2022",Samosa,1.00,₹10.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",French Fry,2.00,₹100.00,,,,,
"December 12, 2022",Samosa,3.00,₹30.00,,,,,
"December 12, 2022",Smilie,1.00,₹70.00,,,,,
"December 12, 2022",French Fry,2.00,₹100.00,,,,,
"December 12, 2022",lime mint,1.00,₹60.00,,,,,
"December 12, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 12, 2022",Maggie,1.00,₹40.00,,,,,
"December 12, 2022",Chessey Veg Burger,1.00,₹130.00,,,,,
"December 12, 2022",Veg Cheese balls,1.00,₹70.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Ginger Tea,3.00,₹60.00,,,,,
"December 12, 2022",Maggie,1.00,₹40.00,,,,,
"December 12, 2022",Bread Omlet,3.00,₹120.00,,,,,
"December 12, 2022",Maggie,2.00,₹80.00,,,,,
"December 12, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 12, 2022",French Fry,1.00,₹50.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Chessey Veg Burger,2.00,₹260.00,,,,,
"December 12, 2022",Sweet Lime,1.00,₹40.00,,,,,
"December 12, 2022",Samosa,3.00,₹30.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Chessey Chicken Burger,1.00,₹115.00,,,,,
"December 12, 2022",Peri Peri Chicken Fry,1.00,₹95.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",Ginger Tea,2.00,₹40.00,,,,,
"December 12, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",Samosa,4.00,₹40.00,,,,,
"December 12, 2022",French Fry,1.00,₹50.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",Samosa,1.00,₹10.00,,,,,
"December 12, 2022",coffee,2.00,₹40.00,,,,,
"December 12, 2022",Samosa,2.00,₹20.00,,,,,
"December 12, 2022",French Fry,1.00,₹50.00,,,,,
"December 12, 2022",Bread Omlet,1.00,₹40.00,,,,,
"December 12, 2022",Tea,2.00,₹20.00,,,,,
"December 12, 2022",Spicy Chicken Burger,1.00,₹100.00,,,,,
"December 12, 2022",French Fry,2.00,₹100.00,,,,,
"December 12, 2022",Chicken Nuggets,1.00,₹80.00,,,,,
"December 12, 2022",Veg Burger,1.00,₹70.00,,,,,
"December 12, 2022",French Fry,1.00,₹50.00,,,,,
"December 12, 2022",Black Current,1.00,₹70.00,,,,,
"December 12, 2022",Tea,1.00,₹10.00,,,,,
